TCGplayer Id,Product Line,Set Name,Product Name,Title,Number,Rarity,Condition,TCG Market Price,TCG Direct Low,TCG Low Price With Shipping,TCG Low Price,Total Quantity,Add to Quantity,TCG Marketplace Price,Photo URL
"C-2011419","Magic","8th Edition","Merchant Scroll","Purplemana SKU: [XX-01305-56256]","91","U","Lightly Played","","","","","1","0","51.7500","https://static.tcgplayer.com/68554872-4900-40B0-9479-54B68554989D"
"C-2014413","Magic","9th Edition","Lord of the Undead","Purplemana SKU: [PL-01282-54628]","143","R","Lightly Played","","","","","1","0","20.7000","https://static.tcgplayer.com/47438858-9B99-48DF-AA6E-918CC4851AC6"
"C-2013518","Magic","Adventures in the Forgotten Realms","Old Gnawbone","Purplemana SKU: [AM-01313-56575]","197","M","Lightly Played","","","","","1","0","28.7500","https://static.tcgplayer.com/B6DD6B01-C0D4-47F8-8776-1BACD2806D71"
"C-2014337","Magic","AFR Ampersand Promos","Delina, Wild Mage","Purplemana SKU: [XX-01262-54019]","138","R","Lightly Played Foil","","","","","1","0","26.4400","https://static.tcgplayer.com/3F61BB40-AD22-4040-83C4-EB4B75A46169"
"C-2014364","Magic","AFR Ampersand Promos","Dungeon Descent","Purplemana SKU: [XX-01262-54022]","255","R","Near Mint Foil","","","","","1","0","21.8500","https://static.tcgplayer.com/53305D43-2C56-4E4A-A5E2-C70D29FF8CE2"
"C-2011393","Magic","AFR Ampersand Promos","Icingdeath, Frost Tyrant","Purplemana SKU: [XX-01262-53981]","20","M","Lightly Played Foil","","","","","1","0","143.7500","https://static.tcgplayer.com/13FDDC26-81C0-40E8-B917-64DB3C9C66CB"
"C-1999134","Magic","AFR Ampersand Promos","Inferno of the Star Mounts","Purplemana SKU: [XX-01262-53980]","151","M","Near Mint Foil","","","","","1","0","195.5000","https://static.tcgplayer.com/A1F604DC-99AB-40A7-81DD-CE7F972B81A9"
"C-1999139","Magic","AFR Ampersand Promos","Old Gnawbone","Purplemana SKU: [XX-01262-53979]","197","M","Lightly Played Foil","","","","","1","0","184.0000","https://static.tcgplayer.com/FDE0F111-66D3-46CC-9341-4EE4EADBFCAD"
"C-1973652","Magic","AFR Ampersand Promos","Tiamat","Purplemana SKU: [XX-01262-53978]","235","M","Lightly Played Foil","","","","","1","0","389.0000","https://static.tcgplayer.com/315C7AFE-D3F5-4193-9180-2341374657EA"
"C-2014362","Magic","AFR Ampersand Promos","Werewolf Pack Leader","Purplemana SKU: [XX-01262-54059]","211","R","Lightly Played Foil","","","","","1","0","22.9900","https://static.tcgplayer.com/BE2FE636-58B1-4F63-A3A1-E8536773CCC7"
"C-2014404","Magic","Alara Reborn","Violent Outburst","Purplemana SKU: [AM-01313-56565]","","C","Moderately Played Foil","","","","","1","0","20.7000","https://static.tcgplayer.com/C2262008-2221-432E-AB94-9C25C56469DF"
"C-2014396","Magic","Alara Reborn","Violent Outburst","Purplemana SKU: [AM-01313-56566]","","C","Moderately Played Foil","","","","","1","0","20.7000","https://static.tcgplayer.com/6A01C6A9-F460-4CFF-8CF1-E87E30FFEA24"
"C-2014400","Magic","Alara Reborn","Violent Outburst","Purplemana SKU: [AM-01313-56567]","","C","Moderately Played Foil","","","","","1","0","20.7000","https://static.tcgplayer.com/E3C972C9-2243-4CCF-ADE1-74597E24F2E8"
"C-1998125","Magic","Alliances","Phyrexian Devourer","Purplemana SKU: [XX-01305-56237]","","R","Lightly Played","","","","","1","0","19.5500","https://static.tcgplayer.com/35AEBC14-EAD5-4552-A730-23990886027C"
"C-1915054","Magic","Alpha Edition","Ankh of Mishra","Purplemana SKU: [XX-01006-21812]","","R","Lightly Played","","","","","1","0","1436.3500","https://static.tcgplayer.com/C9E56365-DE68-4664-9037-653688347B7C"
"C-1998270","Magic","Alpha Edition","Blue Elemental Blast","Purplemana SKU: [XX-01287-54850]","","C","Lightly Played","","","","","1","0","69.0000","https://static.tcgplayer.com/A83DD4D3-03DB-481E-9938-D3BC5C788AEB"
"C-1973653","Magic","Alpha Edition","Copper Tablet","Purplemana SKU: [XX-00961-19299]","","U","Moderately Played","","","","","1","0","319.0000","https://static.tcgplayer.com/BE5AE198-7666-442B-B9E6-9C55AE106E5C"
"C-1973670","Magic","Alpha Edition","Dark Ritual","Purplemana SKU: [AP-03072022-4547]","","C","Moderately Played","","","","","1","0","249.0000","https://static.tcgplayer.com/58803238-E238-40FB-900E-4841176F61F4"
"C-1917920","Magic","Alpha Edition","Elvish Archers","Purplemana SKU: [AS-041222-12050]","","R","Moderately Played","","","","","1","0","799.0000","https://static.tcgplayer.com/34E944BE-2E30-4D68-AB79-D2F1FE17D817"
"C-1992435","Magic","Alpha Edition","Flashfires","Purplemana SKU: [WP-1131-23858]","","U","Heavily Played","","","","","1","0","67.8500","https://static.tcgplayer.com/ED488076-D257-4DA0-A37E-4A9392BEAE66"
"C-2013450","Magic","Alpha Edition","Forest (A)","Purplemana SKU: [XX-01287-54832]","","L","Moderately Played","","","","","1","0","63.2500","https://static.tcgplayer.com/B4A66C3C-EA38-4459-842F-9096391703BC"
"C-1998286","Magic","Alpha Edition","Forest (B)","Purplemana SKU: [XX-01287-54833]","","L","Lightly Played","","","","","1","0","45.9900","https://static.tcgplayer.com/DAD1A8E1-AEA6-4FD8-9A69-5B938BE86F54"
"C-1992304","Magic","Alpha Edition","Giant Growth","Purplemana SKU: [AP-03072022-4571]","","C","Lightly Played","","","","","1","0","189.7500","https://static.tcgplayer.com/0C9F1FBF-3DFB-4E30-9C6F-29C560E26B35"
"C-1915040","Magic","Alpha Edition","Granite Gargoyle","Purplemana SKU: [CW-00962-19487]","","R","Moderately Played","","","","","1","0","1493.8500","https://static.tcgplayer.com/BE7DB62B-AF0A-43E4-AC3E-166B92AFDE1A"
"C-1998288","Magic","Alpha Edition","Guardian Angel","Purplemana SKU: [XX-01287-54819]","","C","Moderately Played","","","","","1","0","40.2500","https://static.tcgplayer.com/A6FF6C9D-0FFC-44C4-BF06-D182601F111F"
"C-2013514","Magic","Alpha Edition","Healing Salve","Purplemana SKU: [XX-01271-54351]","","C","Lightly Played","","","","","1","0","50.2300","https://static.tcgplayer.com/50638DE3-6A5B-4AEE-AAF2-7E098254B77B"
"C-2013517","Magic","Alpha Edition","Healing Salve","Purplemana SKU: [XX-01271-54337]","","C","Moderately Played","","","","","1","0","34.4900","https://static.tcgplayer.com/6BD38F2C-4AC1-4379-A053-FA2F5A5EC08A"
"C-1998294","Magic","Alpha Edition","Healing Salve","Purplemana SKU: [XX-01271-54338]","","C","Moderately Played","","","","","1","0","34.4900","https://static.tcgplayer.com/90BB3CF6-65DE-459C-BF45-277BD4253963"
"C-1973025","Magic","Alpha Edition","Ice Storm","Purplemana SKU: [AS-041222-12049]","","U","Moderately Played","","","","","1","0","349.0000","https://static.tcgplayer.com/4B3F8998-D0D2-49D3-BF49-D03E357A8026"
"C-1998271","Magic","Alpha Edition","Island (A)","Purplemana SKU: [XX-01287-54831]","","L","Moderately Played","","","","","1","0","68.9900","https://static.tcgplayer.com/2CC1021C-7083-47F3-9747-52BAC6E41B00"
"C-1917143","Magic","Alpha Edition","Jade Monolith","Purplemana SKU: [XX-01006-21809]","","R","Moderately Played","","","","","1","0","918.8500","https://static.tcgplayer.com/07145454-27C1-40E1-BC90-B18A1DA6A3BF"
"C-1936345","Magic","Alpha Edition","Jade Statue","Purplemana SKU: [CW-00962-19486]","","U","Moderately Played","","","","","1","0","608.3500","https://static.tcgplayer.com/9CBB8F16-7797-4F17-8546-E735063051AF"
"C-1924281","Magic","Alpha Edition","Jade Statue","Purplemana SKU: [WP-1110-20112]","","U","Moderately Played","","","","","1","0","499.0000","https://static.tcgplayer.com/4F7551D8-ED8A-415D-80C0-512D5BD36BBA"
"C-1924280","Magic","Alpha Edition","Jade Statue","Purplemana SKU: [WP-1110-20393]","","U","Moderately Played","","","","","1","0","479.0000","https://static.tcgplayer.com/D457F438-7E16-46B0-A97F-E29F7ECEEC6A"
"C-1992331","Magic","Alpha Edition","Karma","Purplemana SKU: [AP-03072022-4593]","","U","Lightly Played","","","","","1","0","167.4400","https://static.tcgplayer.com/A2D92558-9615-4068-BF51-FD5F40663925"
"C-1998287","Magic","Alpha Edition","Mesa Pegasus","Purplemana SKU: [XX-01287-54823]","","C","Lightly Played","","","","","1","0","45.9900","https://static.tcgplayer.com/6B8031EF-AF34-4E1E-BD33-9A65655E2FF0"
"C-2013513","Magic","Alpha Edition","Mountain (A)","Purplemana SKU: [XX-01287-54829]","","L","Lightly Played","","","","","1","0","51.7500","https://static.tcgplayer.com/B0EFA104-1213-43EF-8C63-F788DDE7EB05"
"C-1916252","Magic","Alpha Edition","Northern Paladin","Purplemana SKU: [BS-032622-9137]","","R","Moderately Played","","","","","1","0","999.0000","https://static.tcgplayer.com/AEB66A41-B091-47DB-8DD2-DEA6783100C5"
"C-1998283","Magic","Alpha Edition","Pearled Unicorn","Purplemana SKU: [XX-01287-54824]","","C","Lightly Played","","","","","1","0","46.0000","https://static.tcgplayer.com/F3D7CB3F-8017-4E9B-9242-95AB6DBF0839"
"C-2013456","Magic","Alpha Edition","Plains (B)","Purplemana SKU: [XX-01287-54828]","","L","Lightly Played","","","","","1","0","51.7500","https://static.tcgplayer.com/76CA9F8A-505A-4744-B718-7F0E77B73EB6"
"C-2011389","Magic","Alpha Edition","Scavenging Ghoul","Purplemana SKU: [AC-0716-97]","","U","Lightly Played","","","","","1","0","143.9700","https://static.tcgplayer.com/62AE1EA0-E2E3-4434-B943-AE839953035A"
"C-2007035","Magic","Alpha Edition","Simulacrum","Purplemana SKU: [XX-01324-57534]","","U","Lightly Played","","","","","1","0","201.2500","https://static.tcgplayer.com/79DE7EE9-6590-435B-8064-6F587DBA8031"
"C-1992356","Magic","Alpha Edition","Sinkhole","Purplemana SKU: [AP-03072022-4641]","","C","Heavily Played","","","","","1","0","148.3500","https://static.tcgplayer.com/5DF90147-132E-4EAB-A6CD-BA95F0FEAFB6"
"C-1916264","Magic","Alpha Edition","Smoke","Purplemana SKU: [CW-00962-19491]","","R","Lightly Played","","","","","1","0","999.0000","https://static.tcgplayer.com/870F0556-7044-4033-8C8D-5EFC8340680B"
"C-1989256","Magic","Alpha Edition","Smoke","Purplemana SKU: [AM-01313-56545]","","R","Moderately Played","","","","","1","0","1035.0000","https://static.tcgplayer.com/97F84378-7D32-4574-AB46-066533DDCBDD"
"C-1915033","Magic","Alpha Edition","Sol Ring","Purplemana SKU: [XX-01006-21813]","","U","Moderately Played","","","","","1","0","1724.9900","https://static.tcgplayer.com/38012DDE-D03B-4FBF-9CA6-921539FEB2B7"
"C-2011322","Magic","Alpha Edition","Steal Artifact","Purplemana SKU: [AP-03072022-4643]","","U","Lightly Played","","","","","1","0","201.2500","https://static.tcgplayer.com/D16B3D92-4AF6-4115-82ED-010668D10EDF"
"C-1989275","Magic","Alpha Edition","Thicket Basilisk","Purplemana SKU: [AP-03072022-4654]","","U","Moderately Played","","","","","1","0","230.0000","https://static.tcgplayer.com/C7063F0F-A7B2-4265-86FF-2607BF4279AD"
"C-1989275","Magic","Alpha Edition","Thicket Basilisk","Purplemana SKU: [AP-03072022-4654]","","U","Moderately Played","","","","","1","0","230.0000","https://static.tcgplayer.com/B6846691-E396-4C73-8B21-4B2D180A2EA6"
"C-1916492","Magic","Antiquities","Candelabra of Tawnos","Purplemana SKU: [AM-00928-10406]","","R","Heavily Played","","","","","1","0","899.0000","https://static.tcgplayer.com/C0A46DC2-B1CD-4E10-A90C-23D10C6E4AF8"
"C-1917134","Magic","Antiquities","Candelabra of Tawnos","Purplemana SKU: [AM-00928-10426]","","R","Heavily Played","","","","","1","0","1006.2500","https://static.tcgplayer.com/10B7B907-BA5C-4042-A984-27342B2117BF"
"C-1998785","Magic","Antiquities","Damping Field","Purplemana SKU: [XX-01287-54854]","","U","Lightly Played","","","","","1","0","14.9500","https://static.tcgplayer.com/ABDBDB2B-41B2-4A2E-AE41-5EB585DA25F8"
"334789","Magic","Antiquities","Mishra's Workshop","","","R","Moderately Played","2268.79","","2451.0000","2450.0000","0","0","2669.6900",""
"C-1914833","Magic","Antiquities","Mishra's Workshop","Purplemana SKU: [AM-00985-20108]","","R","Moderately Played","","","","","1","0","3103.8500","https://static.tcgplayer.com/547F660E-EF06-4FBB-A05A-224576D416F9"
"C-1914838","Magic","Antiquities","Mishra's Workshop","Purplemana SKU: [XX-01261-53976]","","R","Moderately Played","","","","","1","0","2758.8500","https://static.tcgplayer.com/F5C14FE4-5783-42FC-B65B-D062426547E2"
"350547","Magic","Antiquities","Mishra's Workshop","","","R","Heavily Played","","","3001.9400","2999.9500","0","0","1100.9800",""
"C-1989276","Magic","Antiquities","Tawnos's Coffin","Purplemana SKU: [WP-1149-24249]","","R","Lightly Played","","","","","1","0","229.4300","https://static.tcgplayer.com/DCA08AE7-CF48-4C0E-8C25-8DE175B0D493"
"C-1992218","Magic","Antiquities","Transmute Artifact","Purplemana SKU: [U134-L296-56967]","","U","Moderately Played","","","","","1","0","287.5000","https://static.tcgplayer.com/08DDFC59-6200-40A2-AD44-D2864BE422F7"
"C-1998150","Magic","Antiquities","Urza's Power Plant (Bug)","Purplemana SKU: [WP-1129-23839]","","U","Heavily Played","","","","","1","0","4.9000","https://static.tcgplayer.com/19BE3187-5731-444A-A2DF-6A181F156B86"
"C-1998124","Magic","Arabian Nights","Abu Ja'far","Purplemana SKU: [NJK-031422-088]","","U","Lightly Played","","","","","1","0","40.2500","https://static.tcgplayer.com/54B8C285-2E34-4D84-BF62-A9548A8CEB0B"
"C-1998123","Magic","Arabian Nights","Abu Ja'far","Purplemana SKU: [BO-1221-17]","","U","Moderately Played","","","","","1","0","41.4000","https://static.tcgplayer.com/740D9701-B7B4-4061-936A-C81FE4CFFF76"
"C-1998119","Magic","Arabian Nights","Abu Ja'far","Purplemana SKU: [NJK-031422-087]","","U","Moderately Played","","","","","1","0","46.0000","https://static.tcgplayer.com/1D234B30-8574-4498-B38E-D2C892646B6D"
"C-1998165","Magic","Arabian Nights","Abu Ja'far","Purplemana SKU: [NJK-031422-089]","","U","Moderately Played","","","","","1","0","51.7500","https://static.tcgplayer.com/E6DE90C7-F804-45EC-BE21-C4A309E178E0"
"C-1992446","Magic","Arabian Nights","Aladdin","Purplemana SKU: [AM-00928-10657]","","R","Moderately Played","","","","","1","0","56.3500","https://static.tcgplayer.com/6D892900-B28C-423F-936B-F41C6D2F1940"
"C-1992432","Magic","Arabian Nights","Aladdin","Purplemana SKU: [AP-03072022-4478]","","R","Moderately Played","","","","","1","0","67.8500","https://static.tcgplayer.com/91EF0D9D-318B-4F67-A61F-1AE20568FE0A"
